Z1077,2015-04-17 08:40:01 +0000 UTC," David Guetta / Flo Rida / Nicki Minaj",Where Them Girls At
Z1077,2015-04-17 09:20:01 +0000 UTC," Tinie Tempah / Eric Turner",Written In The Stars
Z1077,2015-04-17 09:20:01 +0000 UTC," Bruno Mars",Gorilla
Z1077,2015-04-17 09:40:01 +0000 UTC," Puff Daddy / Faith Evans / 112",I'll Be Missing You
Z1077,2015-04-17 10:00:01 +0000 UTC," Flo Rida / Akon",Who Dat Girl
Z1077,2015-04-17 10:00:01 +0000 UTC," Waka Flocka Flame / Roscoe Dash / Wale",No Hands  /
Z1077,2015-04-17 10:20:01 +0000 UTC," Cobra Starship / Leighton Meester",Good Girls Gone Bad
Z1077,2015-04-17 10:40:01 +0000 UTC," Fun.",Some Nights
Z1077,2015-04-17 10:40:01 +0000 UTC," David Guetta / Akon",Sexy Chick
Z1077,2015-04-17 10:40:01 +0000 UTC," Iyaz",Replay
Z1077,2015-04-17 10:40:01 +0000 UTC," Jason Derulo",Whatcha Say
Z1077,2015-04-17 10:40:01 +0000 UTC," Sean Paul",Get Busy
Z1077,2015-04-17 11:00:01 +0000 UTC," Mumford & Sons",I Will Wait
Z1077,2015-04-17 11:00:01 +0000 UTC," Clean Bandit / Jess Glynne",Rather Be
Z1077,2015-04-17 11:30:01 +0000 UTC," T.I. / Justin Timberlake",Dead And Gone
Z1077,2015-04-17 11:40:01 +0000 UTC," Maroon 5",She Will Be Loved
Z1077,2015-04-17 11:40:01 +0000 UTC," Nico & Vinz",Am I Wrong
Z1077,2015-04-17 12:10:01 +0000 UTC," Ed Sheeran",Thinking Out Loud
Z1077,2015-04-17 12:10:01 +0000 UTC," Echosmith",Cool Kids
Z1077,2015-04-17 12:10:01 +0000 UTC," One Direction",Night Changes
Z1077,2015-04-17 12:10:01 +0000 UTC," Gym Class Heroes / Adam Levine",Stereo Hearts
Z1077,2015-04-17 12:10:01 +0000 UTC," B.O.B. / Taylor Swift",Both Of Us
Z1077,2015-04-17 12:10:01 +0000 UTC," Weeknd",Earned It
Z1077,2015-04-17 12:10:01 +0000 UTC," Meghan Trainor",Lips Are Movin'
Z1077,2015-04-17 12:10:01 +0000 UTC," Walk The Moon",Shut Up And Dance
Z1077,2015-04-17 12:10:01 +0000 UTC," Missy Elliott",Get Ur Freak On
Z1077,2015-04-17 12:10:01 +0000 UTC," Eden XO",The Weekend
Z1077,2015-04-17 12:20:01 +0000 UTC," Macklemore & Ryan Lewis",Cant Hold Us
Z1077,2015-04-17 12:20:01 +0000 UTC," Maroon 5",She Will Be Loved
Z1077,2015-04-17 12:20:01 +0000 UTC," Nico & Vinz",Am I Wrong
Z1077,2015-04-17 12:20:01 +0000 UTC," T.I. / Justin Timberlake",Dead And Gone
Z1077,2015-04-17 12:20:01 +0000 UTC," Mumford & Sons",I Will Wait
Z1077,2015-04-17 12:20:01 +0000 UTC," Clean Bandit / Jess Glynne",Rather Be
Z1077,2015-04-17 12:20:01 +0000 UTC," Fun.",Some Nights
Z1077,2015-04-17 12:20:01 +0000 UTC," David Guetta / Akon",Sexy Chick
Z1077,2015-04-17 12:20:01 +0000 UTC," Iyaz",Replay
Z1077,2015-04-17 12:20:01 +0000 UTC," Jason Derulo",Whatcha Say
Z1077,2015-04-17 12:40:01 +0000 UTC," 3OH!3",Don't Trust Me
Z1077,2015-04-17 12:40:01 +0000 UTC," Macklemore & Ryan Lewis",Thrift Shop
Z1077,2015-04-17 13:20:01 +0000 UTC," Jason Derulo / 2 Chainz",Talk Dirty
Z1077,2015-04-17 13:20:01 +0000 UTC," Trey Songz",Nana
Z1077,2015-04-17 13:40:01 +0000 UTC," Daft Punk",One More Time
Z1077,2015-04-17 13:40:01 +0000 UTC," Coldplay",Clocks
Z1077,2015-04-17 14:00:01 +0000 UTC," Missy Elliott",Get Ur Freak On
Z1077,2015-04-17 14:10:01 +0000 UTC," Taylor Swift",Blank Space
Z1077,2015-04-17 14:10:01 +0000 UTC," Calvin Harris / Florence Welch",Sweet Nothing
Z1077,2015-04-17 14:20:01 +0000 UTC," Megan Nicole",Fun
Z1077,2015-04-17 14:40:01 +0000 UTC," Ed Sheeran",Thinking Out Loud
Z1077,2015-04-17 14:40:01 +0000 UTC," Zedd / Hayley Williams",Stay The Night
Z1077,2015-04-17 15:10:01 +0000 UTC," Ellie Goulding",Love Me Like You Do
Z1077,2015-04-17 15:10:01 +0000 UTC," Fall Out Boy","Sugar, We're Goin Down"
Z1077,2015-04-17 15:10:01 +0000 UTC," Maroon 5",Sugar
Z1077,2015-04-17 15:10:01 +0000 UTC," Ryn Weaver",Octahate
Z1077,2015-04-17 15:20:01 +0000 UTC," Walk The Moon",Shut Up And Dance
Z1077,2015-04-17 15:40:01 +0000 UTC," Ed Sheeran",Thinking Out Loud
Z1077,2015-04-17 16:00:01 +0000 UTC," Ed Sheeran",Don't
Z1077,2015-04-17 16:00:01 +0000 UTC," Taylor Swift",Style
Z1077,2015-04-17 16:00:01 +0000 UTC," Ed Sheeran",The A Team
Z1077,2015-04-17 16:00:01 +0000 UTC," Icona Pop / Charli XCX",I Love It
Z1077,2015-04-17 16:20:01 +0000 UTC," Nick Jonas",Jealous
Z1077,2015-04-17 16:20:01 +0000 UTC," Iyaz",Replay
Z1077,2015-04-17 16:20:01 +0000 UTC," Natalie La Rose / Jeremih",Somebody
Z1077,2015-04-17 16:30:01 +0000 UTC," Imagine Dragons",I Bet My Life
Z1077,2015-04-17 16:40:01 +0000 UTC," Maroon 5",One More Night
Z1077,2015-04-17 16:40:01 +0000 UTC," One Direction",Night Changes
Z1077,2015-04-17 17:00:01 +0000 UTC," Zedd / Selena Gomez",I Want You To Know
Z1077,2015-04-17 17:10:01 +0000 UTC," Walk The Moon",Shut Up And Dance
Z1077,2015-04-17 17:10:01 +0000 UTC," Jason Derulo",Want To Want Me
Z1077,2015-04-17 17:10:01 +0000 UTC," OneRepublic",Good Life
Z1077,2015-04-17 17:20:01 +0000 UTC," Natalie La Rose / Jeremih",Somebody
Z1077,2015-04-17 17:40:01 +0000 UTC," Sam Smith",Lay Me Down
Z1077,2015-04-17 18:00:01 +0000 UTC," Hozier",Take Me To Church
Z1077,2015-04-17 18:00:01 +0000 UTC," MKTO",Classic
Z1077,2015-04-17 18:00:01 +0000 UTC," Taylor Swift",Blank Space
Z1077,2015-04-17 18:00:01 +0000 UTC," Sean Paul",Get Busy
Z1077,2015-04-17 18:20:01 +0000 UTC," Fun.",Some Nights
Z1077,2015-04-17 18:20:01 +0000 UTC," David Guetta / Akon",Sexy Chick
Z1077,2015-04-17 18:30:01 +0000 UTC," Taylor Swift",Style
Z1077,2015-04-17 18:30:01 +0000 UTC," Imagine Dragons",I Bet My Life
Z1077,2015-04-17 18:40:01 +0000 UTC," One Direction",Night Changes
Z1077,2015-04-17 18:50:01 +0000 UTC," Wiz Khalifa",Black And Yellow
Z1077,2015-04-17 19:00:01 +0000 UTC," Weeknd",Earned It
Z1077,2015-04-17 19:20:01 +0000 UTC," Bruno Mars",Grenade
Z1077,2015-04-17 19:20:01 +0000 UTC," Taylor Swift",We Are Never Ever Getting Back Together
Z1077,2015-04-17 19:20:01 +0000 UTC," Taylor Swift",Blank Space
Z1077,2015-04-17 19:30:01 +0000 UTC," Taylor Swift",Style
Z1077,2015-04-17 19:40:01 +0000 UTC," Nick Jonas",Jealous
Z1077,2015-04-17 20:00:01 +0000 UTC," Justin Timberlake / T.I.",My Love
Z1077,2015-04-17 20:00:01 +0000 UTC," Taylor Swift",Shake It Off
Z1077,2015-04-17 20:00:01 +0000 UTC," Clean Bandit / Jess Glynne",Rather Be
Z1077,2015-04-17 20:10:01 +0000 UTC," One Direction",Night Changes
Z1077,2015-04-17 20:10:01 +0000 UTC," Ellie Goulding",Love Me Like You Do
Z1077,2015-04-17 20:20:01 +0000 UTC," Meghan Trainor",Lips Are Movin'
Z1077,2015-04-17 20:20:01 +0000 UTC," Gym Class Heroes / Adam Levine",Stereo Hearts
Z1077,2015-04-17 20:30:01 +0000 UTC," Taylor Swift",Blank Space
Z1077,2015-04-17 20:40:01 +0000 UTC," Ke$ha",Die Young
Z1077,2015-04-17 21:00:01 +0000 UTC," Macklemore & Ryan Lewis / Mary Lambert",Same Love
Z1077,2015-04-17 21:10:01 +0000 UTC," Natalie La Rose / Jeremih",Somebody
Z1077,2015-04-17 21:20:01 +0000 UTC," Ellie Goulding",Love Me Like You Do
Z1077,2015-04-17 21:20:01 +0000 UTC," Imagine Dragons",Demons
Z1077,2015-04-17 21:30:01 +0000 UTC," Walk The Moon",Shut Up And Dance
Z1077,2015-04-17 21:40:01 +0000 UTC," Mark Ronson And Bruno Mars",Uptown Funk
Z1077,2015-04-17 22:00:01 +0000 UTC," Jessie J / Ariana Grande / Nicki Minaj",Bang Bang
Z1077,2015-04-17 22:00:01 +0000 UTC," Maroon 5",She Will Be Loved
Z1077,2015-04-17 22:10:01 +0000 UTC," One Direction",Night Changes
Z1077,2015-04-17 22:20:01 +0000 UTC," Weeknd",Earned It
Z1077,2015-04-17 22:40:01 +0000 UTC," Lupe Fiasco / Guy Sebastian",Battle Scars
Z1077,2015-04-17 22:40:01 +0000 UTC," Magic!",Rude
Z1077,2015-04-17 22:50:01 +0000 UTC," Taylor Swift",Blank Space
Z1077,2015-04-17 22:50:01 +0000 UTC," Nate Ruess",Nothing Without Love
Z1077,2015-04-17 23:00:01 +0000 UTC," Natalie La Rose / Jeremih",Somebody
Z1077,2015-04-17 23:20:01 +0000 UTC," Macklemore & Ryan Lewis",Cant Hold Us
Z1077,2015-04-17 23:20:01 +0000 UTC," Cee Lo Green",Forget You
Z1077,2015-04-17 23:20:01 +0000 UTC," Walk The Moon",Shut Up And Dance
Z1077,2015-04-17 23:20:01 +0000 UTC," Taylor Swift",Style
Z1077,2015-04-17 23:40:01 +0000 UTC," Avicii / Aloe Blacc",Wake Me Up
Z1077,2015-04-18 00:00:01 +0000 UTC," Taylor Swift",Blank Space
Z1077,2015-04-18 00:20:01 +0000 UTC," 3OH!3",Don't Trust Me
Z1077,2015-04-18 00:30:01 +0000 UTC," Maroon 5",Sugar
Z1077,2015-04-18 00:30:01 +0000 UTC," Sam Smith",Lay Me Down
Z1077,2015-04-18 00:40:01 +0000 UTC," Imagine Dragons",I Bet My Life
Z1077,2015-04-18 00:40:01 +0000 UTC," Ariana Grande / Iggy Azalea",Problem
Z1077,2015-04-18 00:50:01 +0000 UTC," Taylor Swift",Blank Space
Z1077,2015-04-18 00:50:01 +0000 UTC," Taylor Swift",Love Story
Z1077,2015-04-18 00:50:01 +0000 UTC," Lumineers",Ho Hey
Z1077,2015-04-18 01:00:01 +0000 UTC," Justin Timberlake",Mirrors
Z1077,2015-04-18 01:00:01 +0000 UTC," Mark Ronson And Bruno Mars",Uptown Funk
Z1077,2015-04-18 01:20:01 +0000 UTC," Walk The Moon",Shut Up And Dance
Z1077,2015-04-18 01:30:01 +0000 UTC," John Legend / Lindsey Stirling",All Of Me
Z1077,2015-04-18 01:30:01 +0000 UTC," Maroon 5",Sugar
Z1077,2015-04-18 01:40:01 +0000 UTC," Jessie J / Ariana Grande / Nicki Minaj",Bang Bang
Z1077,2015-04-18 01:40:01 +0000 UTC," Kelly Clarkson",Heartbeat Song
Z1077,2015-04-18 01:50:01 +0000 UTC," Jason Derulo / 2 Chainz",Talk Dirty
Z1077,2015-04-18 02:00:01 +0000 UTC," Ellie Goulding",Love Me Like You Do
Z1077,2015-04-18 02:10:01 +0000 UTC," Weeknd",Earned It
Z1077,2015-04-18 02:10:01 +0000 UTC," Taylor Swift",Blank Space
Z1077,2015-04-18 02:20:01 +0000 UTC," Ed Sheeran",Thinking Out Loud
Z1077,2015-04-18 02:30:01 +0000 UTC," Taylor Swift",Style
Z1077,2015-04-18 02:30:01 +0000 UTC," Tove Lo",Talking Body
Z1077,2015-04-18 02:40:01 +0000 UTC," Magic!",No Way Know
Z1077,2015-04-18 02:40:01 +0000 UTC," Ellie Goulding",Love Me Like You Do
Z1077,2015-04-18 03:20:01 +0000 UTC," B.O.B. / Hayley Williams",Airplanes
Z1077,2015-04-18 03:40:01 +0000 UTC," Iggy Azalea / Jennifer Hudson",Trouble
Z1077,2015-04-18 03:40:01 +0000 UTC," Walk The Moon",Shut Up And Dance
Z1077,2015-04-18 03:50:01 +0000 UTC," Maroon 5",Sugar
Z1077,2015-04-18 04:10:01 +0000 UTC," One Direction",Night Changes
Z1077,2015-04-18 04:10:01 +0000 UTC," Ellie Goulding",Love Me Like You Do
Z1077,2015-04-18 04:20:01 +0000 UTC," Taylor Swift",Blank Space
Z1077,2015-04-18 04:20:01 +0000 UTC," Daft Punk",One More Time
Z1077,2015-04-18 04:30:01 +0000 UTC," Weeknd",Earned It
Z1077,2015-04-18 04:30:01 +0000 UTC," Ariana Grande",One Last Time
Z1077,2015-04-18 04:40:01 +0000 UTC," Maroon 5",Sugar
Z1077,2015-04-18 05:00:01 +0000 UTC," Meghan Trainor",All About That Bass
Z1077,2015-04-18 05:00:01 +0000 UTC," Jessie J / Ariana Grande / Nicki Minaj",Bang Bang
Z1077,2015-04-18 05:10:01 +0000 UTC," Sam Smith",Lay Me Down
Z1077,2015-04-18 05:10:01 +0000 UTC," Maroon 5",Sugar
Z1077,2015-04-18 05:10:01 +0000 UTC," B.O.B. / Hayley Williams",Airplanes
Z1077,2015-04-18 05:30:01 +0000 UTC," Bastille",Pompeii
Z1077,2015-04-18 05:40:01 +0000 UTC," Natalie La Rose / Jeremih",Somebody
Z1077,2015-04-18 05:40:01 +0000 UTC," Katy Perry / Kanye West",E.t.
Z1077,2015-04-18 05:40:01 +0000 UTC," Jason Derulo",Want To Want Me
Z1077,2015-04-18 05:50:01 +0000 UTC," Bastille",Pompeii
Z1077,2015-04-18 05:50:01 +0000 UTC," Sam Smith",Lay Me Down
Z1077,2015-04-18 05:50:01 +0000 UTC," Maroon 5",Sugar
Z1077,2015-04-18 05:50:01 +0000 UTC," B.O.B. / Hayley Williams",Airplanes
Z1077,2015-04-18 05:50:01 +0000 UTC," Meghan Trainor",All About That Bass
Z1077,2015-04-18 05:50:01 +0000 UTC," Jessie J / Ariana Grande / Nicki Minaj",Bang Bang
Z1077,2015-04-18 05:50:01 +0000 UTC," Maroon 5",Sugar
Z1077,2015-04-18 05:50:01 +0000 UTC," Weeknd",Earned It
Z1077,2015-04-18 05:50:01 +0000 UTC," Ariana Grande",One Last Time
Z1077,2015-04-18 05:50:01 +0000 UTC," Taylor Swift",Blank Space
Z1077,2015-04-18 06:00:01 +0000 UTC," La Roux",Bulletproof
Z1077,2015-04-18 06:00:01 +0000 UTC," Vance Joy",Riptide
Z1077,2015-04-18 06:00:01 +0000 UTC," Jay-Z / Alicia Keys",Empire State Of Mind
Z1077,2015-04-18 06:00:01 +0000 UTC," Natalie La Rose / Jeremih",Somebody
Z1077,2015-04-18 06:00:01 +0000 UTC," Katy Perry / Kanye West",E.t.
Z1077,2015-04-18 06:00:01 +0000 UTC," Jason Derulo",Want To Want Me
Z1077,2015-04-18 06:20:01 +0000 UTC," Dillon Francis",Get Low
Z1077,2015-04-18 06:20:01 +0000 UTC," Jason Derulo",In My Head
Z1077,2015-04-18 06:30:01 +0000 UTC," Lunch Money Lewis",Bills
Z1077,2015-04-18 06:30:01 +0000 UTC," Notorious B.I.G.",Big Poppa
Z1077,2015-04-18 06:40:01 +0000 UTC," Missy Elliott",Get Ur Freak On
Z1077,2015-04-18 06:50:01 +0000 UTC," Gym Class Heroes",Clothes Off!! /
Z1077,2015-04-18 06:50:01 +0000 UTC," Macklemore & Ryan Lewis / Mary Lambert",Same Love
Z1077,2015-04-18 07:00:01 +0000 UTC," Wiz Khalifa",Black And Yellow
Z1077,2015-04-18 07:00:01 +0000 UTC," Iyaz",Solo
Z1077,2015-04-18 07:10:01 +0000 UTC," Christina Perri",Jar Of Hearts
Z1077,2015-04-18 07:20:01 +0000 UTC," Gnarls Barkley",Crazy
Z1077,2015-04-18 07:30:01 +0000 UTC," Cody Simpson",New Problems
Z1077,2015-04-18 07:30:01 +0000 UTC," Flo Rida / Nelly Furtado",Jump
Z1077,2015-04-18 08:00:01 +0000 UTC," Muse",Madness
Z1077,2015-04-18 08:00:01 +0000 UTC," Sean Paul / Sasha",I'm Still In Love With You
Z1077,2015-04-18 08:00:01 +0000 UTC," R5",Let's Not Be Alone Tonight
Z1077,2015-04-18 08:10:01 +0000 UTC," David Guetta / Nicki Minaj",Turn Me On
Z1077,2015-04-18 08:10:01 +0000 UTC," Jason Derulo",Don't Wanna Go Home
Z1077,2015-04-18 08:10:01 +0000 UTC," B.O.B. / Rivers Cuomo",Magic
Z1077,2015-04-18 08:20:02 +0000 UTC," Travie McCoy / Bruno Mars",Billionaire
Z1077,2015-04-18 08:20:02 +0000 UTC," Twenty One Pilots",Holding On To You /
Z1077,2015-04-18 08:30:02 +0000 UTC," Gym Class Heroes / Neon Hitch",Ass Back Home
Z1077,2015-04-18 08:30:02 +0000 UTC," Corina",Temptation
Z1077,2015-04-18 08:40:01 +0000 UTC," Beyonce / Sean Paul",Baby Boy
Z1077,2015-04-18 09:00:01 +0000 UTC," Missy Elliott",Work It /
Z1077,2015-04-18 09:00:01 +0000 UTC," Magic!",No Way Know
Z1077,2015-04-18 09:10:01 +0000 UTC," Paramore",Crushcrushcrush
Z1077,2015-04-18 09:10:01 +0000 UTC," Flo Rida / will.i.am",In The Ayer
Z1077,2015-04-18 09:20:01 +0000 UTC," Bruno Mars",When I Was Your Man
Z1077,2015-04-18 09:20:01 +0000 UTC," Lupe Fiasco / Guy Sebastian",Battle Scars
Z1077,2015-04-18 09:20:01 +0000 UTC," Wiz Khalifa",Work Hard Play Hard
Z1077,2015-04-18 09:30:01 +0000 UTC," Coldplay",Viva La Vida
Z1077,2015-04-18 09:40:01 +0000 UTC," David Guetta / Kelly Rowland",When Love Takes Over
Z1077,2015-04-18 09:40:01 +0000 UTC," Sean Paul",Gimme The Light
Z1077,2015-04-18 09:50:01 +0000 UTC," Wanted",Chasing The Sun
Z1077,2015-04-18 10:00:01 +0000 UTC," Notorious B.I.G.",Hypnotize
Z1077,2015-04-18 10:00:01 +0000 UTC," Tinie Tempah / Eric Turner",Written In The Stars
Z1077,2015-04-18 10:10:01 +0000 UTC," Echosmith",Bright
Z1077,2015-04-18 10:10:01 +0000 UTC," Meghan Trainor",All About That Bass
Z1077,2015-04-18 10:10:01 +0000 UTC," Weeknd",Earned It
Z1077,2015-04-18 10:30:01 +0000 UTC," Blink 182",All The Small Things
Z1077,2015-04-18 10:30:01 +0000 UTC," Ariana Grande",One Last Time
Z1077,2015-04-18 10:30:01 +0000 UTC," Charli XCX",Boom Clap
Z1077,2015-04-18 10:40:01 +0000 UTC," Lunchmoney Lewis",Bills
Z1077,2015-04-18 11:00:01 +0000 UTC," Justin Timberlake",Not A Bad Thing
Z1077,2015-04-18 11:20:01 +0000 UTC," Calvin Harris / Haim",Pray To God
Z1077,2015-04-18 11:30:01 +0000 UTC," Taylor Swift",Shake It Off
Z1077,2015-04-18 11:40:01 +0000 UTC," Jason Derulo / 2 Chainz",Talk Dirty
Z1077,2015-04-18 12:00:01 +0000 UTC," Coldplay",A Sky Full Of Stars
Z1077,2015-04-18 12:00:01 +0000 UTC," Notorious B.I.G. / Puff Daddy / Mase",Mo' Money Mo' Problems
Z1077,2015-04-18 12:10:01 +0000 UTC," Tori Kelly",Nobody Love
Z1077,2015-04-18 12:10:01 +0000 UTC," Nick Jonas",Chains
Z1077,2015-04-18 12:20:01 +0000 UTC," Calvin Harris / Florence Welch",Sweet Nothing
Z1077,2015-04-18 12:20:01 +0000 UTC," Missy Elliott",Get Ur Freak On
Z1077,2015-04-18 12:20:01 +0000 UTC," Maroon 5",Animals
Z1077,2015-04-18 12:30:01 +0000 UTC," Flo Rida / Sage The Gemini",Gdfr
Z1077,2015-04-18 12:30:01 +0000 UTC," Ellie Goulding",Love Me Like You Do
Z1077,2015-04-18 12:40:02 +0000 UTC," Fifth Harmony / Kid Ink",Worth It
Z1077,2015-04-18 12:40:02 +0000 UTC," Fall Out Boy",Light 'em Up
Z1077,2015-04-18 13:00:01 +0000 UTC," Ariana Grande",One Last Time
Z1077,2015-04-18 13:00:01 +0000 UTC," Taylor Swift",Style
Z1077,2015-04-18 13:20:01 +0000 UTC," Icona Pop / Charli XCX",I Love It
Z1077,2015-04-18 13:20:01 +0000 UTC," Echosmith",Cool Kids
Z1077,2015-04-18 13:20:01 +0000 UTC," Natalie La Rose / Jeremih",Somebody
Z1077,2015-04-18 13:20:01 +0000 UTC," Ellie Goulding",Love Me Like You Do
Z1077,2015-04-18 13:20:01 +0000 UTC," Swedish House Mafia / John Martin",Don't You Worry Child
Z1077,2015-04-18 13:30:01 +0000 UTC," MKTO",Classic
Z1077,2015-04-18 13:30:01 +0000 UTC," One Direction",Night Changes
Z1077,2015-04-18 13:30:01 +0000 UTC," Imagine Dragons",I Bet My Life
Z1077,2015-04-18 13:40:01 +0000 UTC," Ed Sheeran",Thinking Out Loud
Z1077,2015-04-18 13:50:01 +0000 UTC," Coldplay",Viva La Vida
Z1077,2015-04-18 14:10:01 +0000 UTC," Zedd / Selena Gomez",I Want You To Know
Z1077,2015-04-18 14:20:01 +0000 UTC," Ellie Goulding",Love Me Like You Do
Z1077,2015-04-18 14:30:01 +0000 UTC," Ke$ha",Die Young
Z1077,2015-04-18 14:30:01 +0000 UTC," Walk The Moon",Shut Up And Dance
Z1077,2015-04-18 14:40:01 +0000 UTC," Shaggy / Mohombi / Faydee / Costi",I Need Your Love
Z1077,2015-04-18 14:50:01 +0000 UTC," Ed Sheeran",Thinking Out Loud
Z1077,2015-04-18 15:00:02 +0000 UTC," Natalie La Rose / Jeremih",Somebody
Z1077,2015-04-18 15:00:02 +0000 UTC," Nelly",Ride Wit Me
Z1077,2015-04-18 15:10:01 +0000 UTC," One Direction",Night Changes
Z1077,2015-04-18 15:10:01 +0000 UTC," Taylor Swift",Style
Z1077,2015-04-18 15:20:01 +0000 UTC," Sean Paul",Get Busy
Z1077,2015-04-18 15:20:01 +0000 UTC," Christina Perri",Jar Of Hearts
Z1077,2015-04-18 15:30:01 +0000 UTC," Weeknd",Earned It
Z1077,2015-04-18 15:30:01 +0000 UTC," Imagine Dragons",I Bet My Life
Z1077,2015-04-18 15:30:01 +0000 UTC," Mark Ronson And Bruno Mars",Uptown Funk
Z1077,2015-04-18 15:50:01 +0000 UTC," Jason Derulo",Want To Want Me
Z1077,2015-04-18 16:00:01 +0000 UTC," Taylor Swift",Blank Space
Z1077,2015-04-18 16:00:01 +0000 UTC," David Guetta / Akon",Sexy Chick
Z1077,2015-04-18 16:20:01 +0000 UTC," Taylor Swift",Style
Z1077,2015-04-18 16:20:01 +0000 UTC," Wiz Khalifa",Black And Yellow
Z1077,2015-04-18 16:20:01 +0000 UTC," Fun.",Some Nights
Z1077,2015-04-18 16:20:01 +0000 UTC," Ed Sheeran",Thinking Out Loud
Z1077,2015-04-18 16:30:01 +0000 UTC," Nate Ruess",Nothing Without Love
Z1077,2015-04-18 16:30:01 +0000 UTC," Pitbull / Ke$ha",Timber
Z1077,2015-04-18 16:30:01 +0000 UTC," Kelly Clarkson",Heartbeat Song
Z1077,2015-04-18 16:40:01 +0000 UTC," Walk The Moon",Shut Up And Dance
Z1077,2015-04-18 16:50:01 +0000 UTC," Ellie Goulding",Love Me Like You Do
Z1077,2015-04-18 17:00:01 +0000 UTC," One Direction",Night Changes
Z1077,2015-04-18 17:00:01 +0000 UTC," Taylor Swift",Shake It Off
Z1077,2015-04-18 17:10:01 +0000 UTC," Ed Sheeran",Thinking Out Loud
Z1077,2015-04-18 17:20:01 +0000 UTC," Taylor Swift",Blank Space
Z1077,2015-04-18 17:30:01 +0000 UTC," Sam Smith",Lay Me Down
Z1077,2015-04-18 17:30:01 +0000 UTC," Imagine Dragons",I Bet My Life
Z1077,2015-04-18 17:40:01 +0000 UTC," Weeknd",Earned It
Z1077,2015-04-18 17:40:01 +0000 UTC," Maroon 5",Sugar
Z1077,2015-04-18 17:40:01 +0000 UTC," Ellie Goulding",Burn
Z1077,2015-04-18 17:50:01 +0000 UTC," Gym Class Heroes / Adam Levine",Stereo Hearts
Z1077,2015-04-18 18:00:01 +0000 UTC," Chris Brown",Run It!
Z1077,2015-04-18 18:00:01 +0000 UTC," Taylor Swift",Style
Z1077,2015-04-18 18:10:01 +0000 UTC," Walk The Moon",Shut Up And Dance
Z1077,2015-04-18 18:10:01 +0000 UTC," Ellie Goulding",Love Me Like You Do
Z1077,2015-04-18 18:20:01 +0000 UTC," Taylor Swift",Blank Space
Z1077,2015-04-18 18:20:01 +0000 UTC," T.I. / Justin Timberlake",Dead And Gone
Z1077,2015-04-18 18:30:01 +0000 UTC," Ryn Weaver",Octahate
Z1077,2015-04-18 18:30:01 +0000 UTC," Ed Sheeran",Thinking Out Loud
Z1077,2015-04-18 18:50:01 +0000 UTC," Taylor Swift",Style
Z1077,2015-04-18 18:50:01 +0000 UTC," Imagine Dragons",Demons
Z1077,2015-04-18 19:00:01 +0000 UTC," One Direction",Night Changes
Z1077,2015-04-18 19:00:01 +0000 UTC," Mark Ronson And Bruno Mars",Uptown Funk
Z1077,2015-04-18 19:20:01 +0000 UTC," Lupe Fiasco / Guy Sebastian",Battle Scars
Z1077,2015-04-18 19:20:01 +0000 UTC," Weeknd",Earned It
Z1077,2015-04-18 19:20:01 +0000 UTC," Britney Spears",Toxic
Z1077,2015-04-18 19:30:01 +0000 UTC," Kelly Clarkson",Heartbeat Song
Z1077,2015-04-18 19:40:01 +0000 UTC," Taylor Swift",Blank Space
Z1077,2015-04-18 19:50:01 +0000 UTC," Fun.",We Are Young
Z1077,2015-04-18 19:50:01 +0000 UTC," Cee Lo Green",Forget You
Z1077,2015-04-18 20:00:01 +0000 UTC," Eminem / Rihanna",The Monster
Z1077,2015-04-18 20:10:01 +0000 UTC," Walk The Moon",Shut Up And Dance
Z1077,2015-04-18 20:40:01 +0000 UTC," Taylor Swift",Shake It Off
Z1077,2015-04-18 20:50:01 +0000 UTC," Paramore",Still Into You
Z1077,2015-04-18 20:50:01 +0000 UTC," One Direction",Night Changes
Z1077,2015-04-18 21:00:01 +0000 UTC," Taylor Swift",Blank Space
Z1077,2015-04-18 21:10:01 +0000 UTC," Kelly Clarkson",Heartbeat Song
Z1077,2015-04-18 21:20:01 +0000 UTC," Meghan Trainor",Lips Are Movin'
Z1077,2015-04-18 21:20:01 +0000 UTC," Lumineers",Ho Hey
Z1077,2015-04-18 21:20:01 +0000 UTC," Macklemore & Ryan Lewis",Thrift Shop
Z1077,2015-04-18 21:30:01 +0000 UTC," Maroon 5",Sugar
Z1077,2015-04-18 21:30:01 +0000 UTC," Taylor Swift",Style
Z1077,2015-04-18 21:30:01 +0000 UTC," Imagine Dragons",I Bet My Life
Z1077,2015-04-18 21:50:01 +0000 UTC," Ellie Goulding",Love Me Like You Do
Z1077,2015-04-18 21:50:01 +0000 UTC," Taylor Swift",Love Story
Z1077,2015-04-18 21:50:01 +0000 UTC," Nate Ruess",Nothing Without Love
Z1077,2015-04-18 22:00:01 +0000 UTC," Katy Perry",Roar
Z1077,2015-04-18 22:10:01 +0000 UTC," Taylor Swift",Blank Space
Z1077,2015-04-18 22:20:02 +0000 UTC," Ed Sheeran",Thinking Out Loud
Z1077,2015-04-18 22:20:02 +0000 UTC," Coldplay",Clocks
Z1077,2015-04-18 22:30:01 +0000 UTC," Taylor Swift",Style
Z1077,2015-04-18 22:30:01 +0000 UTC," Katy Perry / Juicy J",Dark Horse
Z1077,2015-04-18 23:00:01 +0000 UTC," Weeknd",Earned It
